CustomerID,FirstName,LastName,CreditCardNumber,OrderID,PurchaseDate,DeliveryDate,ShippingClass,ProductID,Department,Category,ItemPurchased,Quantity,Price,ShippingCost,Discount,Sales,Profit,DistributionCenterID,DeliveryZipCode,HomeZipCode,TransactionStatus,City,Region,State,Country,Segment,OrderPriority,OrderReturned,OrderDeliveryDelayed,Rating,ReviewID,Friends,SharedWith,ZipCodeInSupplyChainNet,CityInSupplyChainNet,StateInSupplyChainNet,LatitudeInSupplyChainNet,LongitudeInSupplyChainNet,FacilityIDInSupplyChainNet,DistributionCenterIDInSupplyChainNet,WarehouseIDInSupplyChainNet
314-88-1097,Darian,Brown,xxxx-xxxx-xxxx-3079,b730c224-38da-44d2-a256-4d9d76903a11,Tue May 10 08:19:50 EDT 2022,Thu May 12 08:11:46 EDT 2022,Two Day,FUR-BO-7840-507,Furniture,Bookcases,Ikea Classic Bookcase - Mobile,2,120.36,12.98,10.7,243.0,12.15,DistributionCenter_14,10044,10044,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,High,No,No,4,,598-48-3628;450-68-6520,598-48-3628,10044,New York,NY,40.762174,-73.94917,,DistributionCenter_14,Warehouse_5
727-19-1078,Marilie,Thompson,xxxx-xxxx-xxxx-0740,5cf74607-ebb4-449a-97c3-ec35a4063ad5,Tue May 10 08:17:28 EDT 2022,Sun May 15 08:13:22 EDT 2022,Standard,OFF-BI-9749-028,Office Supplies,Binders,Brite Binding System,5,13.69,3.33,1.02,70.76,10.614,DistributionCenter_43,90050,90050,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Consumer,medium,No,No,1,,648-06-7083,,90050,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_43,Warehouse_14
676-93-7400,Evan,Barton,xxxx-xxxx-xxxx-7716,56dff02a-1882-414e-8edd-b644d6ca7c38,Tue May 10 08:14:10 EDT 2022,Sun May 15 08:17:24 EDT 2022,Standard,CLO-TS-7706-195,Clothing,TShirt,Chicago Bulls Tshirt - Red,4,71.47,4.45,8.81,281.52,28.152,DistributionCenter_25,10157,10157,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,High,No,No,3,,887-22-9245,,10157,New York,NY,40.780751,-73.977182,,DistributionCenter_25,Warehouse_9
827-63-3551,Howard,Morar,xxxx-xxxx-xxxx-9838,f80f1b0a-c590-4bc9-93dc-92aecff88347,Tue May 10 08:09:11 EDT 2022,Sun May 15 08:16:01 EDT 2022,Standard,GRO-NU-9157-238,Grocery,Nuts,Peanuts,5,5.23,1.77,2.59,25.330000000000002,1.0132,DistributionCenter_76,75371,75371,Approved,Dallas,TO_BE_ADDED,TX,USA,Consumer,High,No,No,1,f1b0a-c590,022-48-3855;543-27-4820;725-66-0106;301-68-7035,022-48-3855;301-68-7035,75371,Dallas,TX,32.767268,-96.777626,,DistributionCenter_76,Warehouse_21
847-51-7371,Ima,Prosacco,xxxx-xxxx-xxxx-6335,0edb4114-879f-43d1-a81f-e2ef80824ac8,Tue May 10 08:12:44 EDT 2022,Wed May 11 08:09:43 EDT 2022,Next Day,FUR-BO-5520-519,Furniture,Bookcases,Ron Bookcase - Fashionable,4,191.41,12.85,10.29,768.2,53.77400000000001,DistributionCenter_67,75242,75242,Approved,Dallas,TO_BE_ADDED,TX,USA,Corporate,low,No,No,2,,347-67-3569;770-38-2952;481-96-6487,347-67-3569;770-38-2952;481-96-6487,75242,Dallas,TX,32.767268,-96.777626,,DistributionCenter_67,Warehouse_19
447-03-2275,Orlando,Cummings,xxxx-xxxx-xxxx-5749,f20b96be-4fbe-4dde-86f7-bec95180260c,Tue May 10 08:20:36 EDT 2022,Wed May 11 08:19:37 EDT 2022,Next Day,ELE-MA-5810-154,Electronics,Machines,HP Printer - White,3,847.57,49.54,62.19,2530.06,455.4108,DistributionCenter_29,2116,2116,Declined,Boston,TO_BE_ADDED,MA,USA,Corporate,Critical,No,No,3,b96be-4fbe,450-68-6520;144-87-9830,144-87-9830,2116,Boston,MA,42.349622,-71.07372,,DistributionCenter_29,Warehouse_10
504-65-7733,Maximillia,Kirlin,xxxx-xxxx-xxxx-4140,46cd7924-8a20-43a1-a6b9-19da0d15c524,Tue May 10 08:11:14 EDT 2022,Thu May 12 08:09:07 EDT 2022,Two Day,FUR-BO-9886-710,Furniture,Bookcases,Wheelo Bookcase - Multipurpose,4,118.58,12.09,10.43,475.97999999999996,90.4362,DistributionCenter_89,30881,30881,Approved,Atlanta,TO_BE_ADDED,GA,USA,Home Office,High,Yes,No,3,,239-30-2254;415-14-9674;465-73-7483;229-90-5352,415-14-9674,30881,Atlanta,GA,33.793006,-84.504081,DistributionCenter_89,DistributionCenter_89,Warehouse_16
833-24-7531,Keenan,Maggio,xxxx-xxxx-xxxx-1122,0a935e05-f062-4a4f-b5be-6f6da49442fe,Tue May 10 08:15:12 EDT 2022,Sun May 15 08:11:27 EDT 2022,Standard,SPO-HU-6252-445,Sports,Hunting & Fishing,Fishing Hook,2,575.77,6.53,29.02,1129.05,45.162,DistributionCenter_19,10171,10171,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,medium,No,No,1,,,,10171,New York,NY,40.756099,-73.97401,,DistributionCenter_19,Warehouse_6
456-89-8007,Jayne,Torphy,xxxx-xxxx-xxxx-0181,1ae95dcc-4bcb-42ed-bd8b-d384715650cb,Tue May 10 08:14:51 EDT 2022,Thu May 12 08:16:24 EDT 2022,Two Day,GRO-NU-6509-388,Grocery,Nuts,Peanuts,2,9.62,1.34,2.28,18.299999999999997,1.6469999999999996,DistributionCenter_39,90096,90096,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Corporate,High,No,No,1,95dcc-4bcb,,,90096,Los Angeles,CA,33.786594,-118.298662,DistributionCenter_39,DistributionCenter_39,Warehouse_13
294-79-9592,Rodolfo,Reynolds,xxxx-xxxx-xxxx-0158,29f76ee9-2fb9-4719-b325-387e7979da7b,Tue May 10 08:09:34 EDT 2022,Thu May 12 08:23:02 EDT 2022,Two Day,GRO-NU-8142-747,Grocery,Nuts,Walnuts,2,9.59,1.81,2.61,18.38,0.7352,DistributionCenter_37,90076,90076,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Home Office,High,No,Yes,4,76ee9-2fb9,827-85-7236;631-56-8332;597-65-3648,631-56-8332,90076,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_37,Warehouse_12
058-42-0673,Jerome,Carroll,xxxx-xxxx-xxxx-5356,ff44b5ee-9909-4070-8a0e-fb5376127f72,Tue May 10 08:10:50 EDT 2022,Thu May 12 08:13:35 EDT 2022,Two Day,CLO-TS-2162-165,Clothing,TShirt,JCrew Tshirt - Salmon,4,72.89,4.22,9.24,286.54,14.327000000000002,DistributionCenter_54,33179,33179,Approved,Miami,TO_BE_ADDED,FL,USA,Home Office,low,No,No,1,4b5ee-9909,,,33179,Miami,FL,25.95872,-80.17941,,DistributionCenter_54,Warehouse_16
314-88-1097,Darian,Brown,xxxx-xxxx-xxxx-3079,41f59b5b-39a4-45cf-9391-577b44c9077f,Tue May 10 08:18:06 EDT 2022,Thu May 12 08:08:59 EDT 2022,Two Day,FUR-TA-2213-280,Furniture,Tables,Frontier Mount Side Table,1,398.69,10.6,16.73,392.56,15.7024,DistributionCenter_68,75207,75207,Declined,Dallas,TO_BE_ADDED,TX,USA,Home Office,medium,No,No,0,59b5b-39a4,,,75207,Dallas,TX,32.78643,-96.81992,,DistributionCenter_68,Warehouse_19
032-89-8862,Jaime,Wisoky,xxxx-xxxx-xxxx-2734,cba49772-6954-4623-887a-b32bf3515f39,Tue May 10 08:19:13 EDT 2022,Sun May 15 08:08:49 EDT 2022,Standard,SPO-HU-9060-432,Sports,Hunting & Fishing,Fishing Hook,3,658.36,15.9,33.28,1957.7,78.308,DistributionCenter_17,10154,10154,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,medium,No,Yes,2,,596-95-7438;208-53-2754;082-42-4146,596-95-7438,10154,New York,NY,40.757986,-73.97267,,DistributionCenter_17,Warehouse_5
046-02-7389,Candace,Mann,xxxx-xxxx-xxxx-2583,50369525-40d1-49ae-85c9-7d5bb17a8579,Tue May 10 08:12:25 EDT 2022,Thu May 12 08:12:25 EDT 2022,Two Day,SPO-HU-5819-327,Sports,Hunting & Fishing,Fishing Line,4,247.16,9.13,36.75,961.02,124.93260000000001,DistributionCenter_87,37219,37219,Declined,Nashville,TO_BE_ADDED,TN,USA,Corporate,medium,No,No,4,,742-50-7073;025-24-6418;843-01-3707,025-24-6418;843-01-3707,37219,Nashville,TN,36.166806,-86.78172,,DistributionCenter_87,Warehouse_3
757-73-3390,Aliya,Reilly,xxxx-xxxx-xxxx-3055,98f298b7-0a84-407b-a3a2-79bfe5502583,Tue May 10 08:17:08 EDT 2022,Wed May 11 08:09:15 EDT 2022,Next Day,ELE-AC-0764-735,Electronics,Accessories,Samsonite Electronic Wrist Watch,5,113.1,12.96,10.67,567.7900000000001,79.49060000000001,DistributionCenter_68,75223,75223,Declined,Dallas,TO_BE_ADDED,TX,USA,Home Office,low,No,No,2,,178-12-5283;613-86-2411,,75223,Dallas,TX,32.792879,-96.74918,DistributionCenter_68,DistributionCenter_68,Warehouse_19
849-81-6934,Stuart,Kulas,xxxx-xxxx-xxxx-6664,909d9d3e-7a65-426b-b924-aae9663d298c,Tue May 10 08:19:17 EDT 2022,Wed May 11 08:22:55 EDT 2022,Next Day,ELE-PH-8507-126,Electronics,Phones,Samsung Convoy 3,4,792.82,11.85,17.78,3165.35,474.80249999999995,DistributionCenter_14,10102,10102,Declined,New York,TO_BE_ADDED,NY,USA,Corporate,Critical,No,No,0,,269-88-1892,269-88-1892,10102,New York,NY,40.780751,-73.977182,,DistributionCenter_14,Warehouse_5
667-52-5098,Gudrun,Sipes,xxxx-xxxx-xxxx-9374,9941e120-eb45-4f10-80aa-f4eeaa0153a1,Tue May 10 08:17:37 EDT 2022,Thu May 12 08:14:19 EDT 2022,Two Day,OFF-BI-2240-416,Office Supplies,Binders,GBC Velo Bind Cover,4,13.49,2.09,1.67,54.379999999999995,2.719,DistributionCenter_22,10282,10282,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,Critical,No,Yes,4,1e120-eb45,696-13-8033;357-57-9813;105-67-6415,357-57-9813,10282,New York,NY,40.717179,-74.01433,,DistributionCenter_22,Warehouse_7
262-21-5290,Mckenzie,Sporer,xxxx-xxxx-xxxx-3019,b1d01fa8-286c-44d2-958f-f632b0da2304,Tue May 10 08:11:44 EDT 2022,Sun May 15 08:21:17 EDT 2022,Standard,OFF-AP-0034-872,Office Supplies,Appliances,LG Air Conditioning - White,3,387.18,22.34,20.14,1163.7399999999998,162.9236,DistributionCenter_29,2284,2284,Approved,Boston,TO_BE_ADDED,MA,USA,Consumer,Critical,No,No,0,01fa8-286c,,,2284,Boston,MA,42.338947,-70.919635,,DistributionCenter_29,Warehouse_10
827-63-3551,Howard,Morar,xxxx-xxxx-xxxx-9838,fd0408b0-5248-4575-b312-2a6fb6c90286,Tue May 10 08:20:10 EDT 2022,Wed May 11 08:18:33 EDT 2022,Next Day,GRO-BE-4051-318,Grocery,Beans,Garbanzo Beans,2,2.66,2.1,0.56,6.859999999999999,0.5488,DistributionCenter_14,10044,10044,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,High,No,No,1,408b0-5248,772-44-1381;633-11-5828;616-01-1037,772-44-1381,10044,New York,NY,40.762174,-73.94917,,DistributionCenter_14,Warehouse_5
839-12-7841,Celestine,Shields,xxxx-xxxx-xxxx-1250,4d010a97-4f43-468e-805d-062de4c4ce43,Tue May 10 08:12:55 EDT 2022,Sun May 15 08:14:42 EDT 2022,Standard,OFF-BI-6380-445,Office Supplies,Binders,Brite Binding System,3,10.01,2.09,1.11,31.01,6.202000000000001,DistributionCenter_6,60634,60634,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,low,Yes,No,3,10a97-4f43,742-26-1025;283-32-5749;776-74-9375,742-26-1025;283-32-5749;776-74-9375,60634,Chicago,IL,41.944454,-87.79654,,DistributionCenter_6,Warehouse_2
316-75-5373,Walton,Wiegand,xxxx-xxxx-xxxx-8098,c6143c6b-b737-448f-970c-721f022f74fd,Tue May 10 08:20:27 EDT 2022,Wed May 11 08:19:31 EDT 2022,Next Day,ELE-CO-4660-917,Electronics,Copiers,HP Wireless Fax - Digital,4,519.77,25.81,20.59,2084.2999999999997,125.05799999999998,DistributionCenter_97,31196,31196,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,High,No,No,2,,,,31196,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_97,Warehouse_17
498-10-3334,Lucienne,Bode,xxxx-xxxx-xxxx-0834,e6470487-065d-4eb1-975a-da91afa06f2a,Tue May 10 08:12:17 EDT 2022,Sun May 15 08:10:32 EDT 2022,Standard,CLO-TS-6818-512,Clothing,TShirt,JCrew Tshirt - White,3,61.57,3.73,8.33,180.10999999999999,27.016499999999997,DistributionCenter_33,2107,2107,Approved,Boston,TO_BE_ADDED,MA,USA,Consumer,High,No,No,1,70487-065d,137-99-5889;356-79-5007;322-75-8695,137-99-5889;356-79-5007;322-75-8695,2107,Boston,MA,42.338947,-70.919635,,DistributionCenter_33,Warehouse_11
316-11-2721,Ransom,Klocko,xxxx-xxxx-xxxx-7282,0b091bd1-b85d-43ee-ae9a-ba2030a1ebeb,Tue May 10 08:23:02 EDT 2022,Wed May 11 08:09:16 EDT 2022,Next Day,OFF-BI-7090-803,Office Supplies,Binders,Wayne Geo Bind Cover,3,12.54,3.67,1.11,40.18,2.8126,DistributionCenter_12,10138,10138,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,High,No,No,1,91bd1-b85d,,,10138,New York,NY,40.780751,-73.977182,,DistributionCenter_12,Warehouse_4
215-89-4746,Mateo,Lind,xxxx-xxxx-xxxx-4214,e28b489d-301f-42b6-a71a-2fa76493ee95,Tue May 10 08:12:04 EDT 2022,Sun May 15 08:16:45 EDT 2022,Standard,CLO-TS-3680-542,Clothing,TShirt,Chicago Bears Tshirt - Dark Blue,1,43.26,4.37,6.27,41.35999999999999,1.6543999999999996,DistributionCenter_78,75303,75303,Approved,Dallas,TO_BE_ADDED,TX,USA,Home Office,Critical,Yes,No,1,b489d-301f,878-82-9552;709-92-8666;148-54-4689,878-82-9552;148-54-4689,75303,Dallas,TX,32.767268,-96.777626,,DistributionCenter_78,Warehouse_21
044-14-1806,Araceli,Zboncak,xxxx-xxxx-xxxx-3832,2e2cf7a9-8a97-4b47-a3ac-0af6c6d54c6b,Tue May 10 08:22:35 EDT 2022,Sun May 15 08:18:59 EDT 2022,Standard,SPO-GO-5655-626,Sports,Golf,Golf Clubs - Callaway,4,571.15,46.51,73.95,2257.1600000000003,338.574,DistributionCenter_7,60619,60619,Declined,Chicago,TO_BE_ADDED,IL,USA,Corporate,low,No,No,1,,885-73-7728;410-88-5433;426-90-3578,426-90-3578,60619,Chicago,IL,41.744834,-87.60444,DistributionCenter_7,DistributionCenter_7,Warehouse_3
859-71-4859,Geoffrey,White,xxxx-xxxx-xxxx-7407,6b6a72f4-55f0-4246-9f96-36fab22fd49e,Tue May 10 08:16:06 EDT 2022,Wed May 11 08:21:33 EDT 2022,Next Day,ELE-PH-8839-745,Electronics,Phones,Nokia Smart Phone,2,518.48,7.62,15.3,1029.28,72.0496,DistributionCenter_47,33197,33197,Approved,Miami,TO_BE_ADDED,FL,USA,Home Office,Critical,No,Yes,4,,655-73-1292,655-73-1292,33197,Miami,FL,25.558428,-80.458168,,DistributionCenter_47,Warehouse_15
137-56-3039,Watson,Stehr,xxxx-xxxx-xxxx-5447,d48dc1f8-3438-4b70-a4d1-ce97930bb321,Tue May 10 08:16:03 EDT 2022,Sun May 15 08:12:33 EDT 2022,Standard,FUR-BO-4217-017,Furniture,Bookcases,Glory Bookcase - Furnishings,1,184.94,12.77,10.35,187.36,16.8624,DistributionCenter_15,10119,10119,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,medium,No,Yes,4,dc1f8-3438,865-68-4842;208-43-0697;104-71-5862,,10119,New York,NY,40.750824,-73.99289,,DistributionCenter_15,Warehouse_5
722-06-4496,Bryon,Reichert,xxxx-xxxx-xxxx-5917,37e4a3e7-20ee-4aea-938b-f377af06b195,Tue May 10 08:08:38 EDT 2022,Sun May 15 08:18:48 EDT 2022,Standard,FUR-CH-3136-446,Furniture,Chairs,Novimex Leather Armchair - Adjustable,3,132.82,11.14,11.9,397.7,19.885,DistributionCenter_21,10041,10041,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,medium,No,No,3,4a3e7-20ee,148-54-4689;651-53-9505;474-71-6901,148-54-4689;651-53-9505,10041,New York,NY,40.703042,-74.01009,,DistributionCenter_21,Warehouse_7
839-12-7841,Celestine,Shields,xxxx-xxxx-xxxx-1250,57f40fe9-122c-4757-987a-8dcc9e85f4da,Tue May 10 08:18:25 EDT 2022,Wed May 11 08:21:38 EDT 2022,Next Day,FUR-TA-0587-361,Furniture,Tables,PVC Table - Assembled,4,381.7,11.87,10.47,1528.1999999999998,91.69199999999998,DistributionCenter_6,60629,60629,Approved,Chicago,TO_BE_ADDED,IL,USA,Home Office,low,No,No,4,,,,60629,Chicago,IL,41.777482,-87.71155,,DistributionCenter_6,Warehouse_2
486-92-6590,Rowan,Bernier,xxxx-xxxx-xxxx-7341,c1d744f8-9ebb-4705-9594-c405bb36fef5,Tue May 10 08:09:14 EDT 2022,Sun May 15 08:10:11 EDT 2022,Standard,CLO-SH-1084-154,Clothing,Shorts,Gap Shorts - Navy,2,533.8,10.08,10.78,1066.8999999999999,32.007,DistributionCenter_33,2297,2297,Declined,Boston,TO_BE_ADDED,MA,USA,Home Office,low,No,No,2,,340-42-0573,,2297,Boston,MA,42.338947,-70.919635,,DistributionCenter_33,Warehouse_11
493-23-1052,Geovany,Erdman,xxxx-xxxx-xxxx-4445,c0034641-480f-45e7-8d0e-aad9d2f903bd,Tue May 10 08:22:48 EDT 2022,Sun May 15 08:15:28 EDT 2022,Standard,GRO-SN-2243-679,Grocery,Snaks,Pop Tarts,4,6.63,2.45,1.53,27.439999999999998,5.2136,DistributionCenter_75,75313,75313,Declined,Dallas,TO_BE_ADDED,TX,USA,Corporate,medium,No,No,3,,750-39-3659;504-65-7733;780-15-1347,,75313,Dallas,TX,32.767268,-96.777626,,DistributionCenter_75,Warehouse_20
629-45-3499,Vena,Berge,xxxx-xxxx-xxxx-1538,c957a97c-79d5-4195-a128-2660fff9b2aa,Tue May 10 08:14:57 EDT 2022,Thu May 12 08:14:36 EDT 2022,Two Day,SPO-AT-0672-130,Sports,Athletic Clothing,Compression Shorts - Yellow,3,67.82,19.49,10.57,212.38,21.238,DistributionCenter_92,30337,30337,Approved,Atlanta,TO_BE_ADDED,GA,USA,Consumer,medium,Yes,No,4,,522-37-9496,,30337,Atlanta,GA,33.646984,-84.4538,,DistributionCenter_92,Warehouse_17
854-75-8696,Ozzie,O'Hara,xxxx-xxxx-xxxx-6336,5e1003a2-03e9-4bcc-841a-c061a418c757,Tue May 10 08:10:48 EDT 2022,Wed May 11 08:19:15 EDT 2022,Next Day,GRO-BE-0586-361,Grocery,Beans,Northern Beans,2,2.4,2.93,0.73,7.0,0.35000000000000003,DistributionCenter_18,10261,10261,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,medium,No,No,1,003a2-03e9,483-85-6794;559-92-1523;352-52-1444;667-26-2246,483-85-6794;352-52-1444,10261,New York,NY,40.780751,-73.977182,,DistributionCenter_18,Warehouse_6
493-23-1052,Geovany,Erdman,xxxx-xxxx-xxxx-4445,02c7cf71-cad1-4f96-9bdc-888ef88894b2,Tue May 10 08:20:09 EDT 2022,Sun May 15 08:16:31 EDT 2022,Standard,CLO-TS-6701-847,Clothing,TShirt,Everlane Tshirt - Navy,3,75.83,4.54,5.85,226.18,24.8798,DistributionCenter_17,10242,10242,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,High,Yes,No,0,7cf71-cad1,785-01-9414;107-01-7083;498-62-6663,785-01-9414,10242,New York,NY,40.780751,-73.977182,,DistributionCenter_17,Warehouse_5
127-50-2159,Stewart,Gutmann,xxxx-xxxx-xxxx-1880,0acda95e-ecc8-44e1-b4f5-852996f4c687,Tue May 10 08:12:52 EDT 2022,Sun May 15 08:16:34 EDT 2022,Standard,OFF-BI-6645-893,Office Supplies,Binders,Alpha Singer Bind Cover,4,11.47,3.6,1.51,47.970000000000006,3.3579000000000008,DistributionCenter_18,10172,10172,Declined,New York,TO_BE_ADDED,NY,USA,Corporate,low,No,No,0,,434-83-7654;223-74-0923,434-83-7654,10172,New York,NY,40.755494,-73.97447,Warehouse_6,DistributionCenter_18,Warehouse_6
334-53-3350,Baron,Stracke,xxxx-xxxx-xxxx-9227,b57ff3fa-4d43-4c0f-8446-63c9b15bdc0b,Tue May 10 08:21:19 EDT 2022,Sun May 15 08:12:43 EDT 2022,Standard,FUR-BO-0525-238,Furniture,Bookcases,Lotto Bookcase - Remote,4,197.44,12.28,11.53,790.51,23.7153,DistributionCenter_33,2111,2111,Approved,Boston,TO_BE_ADDED,MA,USA,Corporate,Critical,No,No,1,ff3fa-4d43,155-17-0792;298-49-9751,,2111,Boston,MA,42.349838,-71.06101,DistributionCenter_33,DistributionCenter_33,Warehouse_11
655-93-9231,Sabryna,Treutel,xxxx-xxxx-xxxx-0912,f74beacb-59d7-4e0d-b5ce-240ec4b451e3,Tue May 10 08:16:11 EDT 2022,Wed May 11 08:15:22 EDT 2022,Next Day,SPO-AT-1024-780,Sports,Athletic Clothing,Athletic Shorts - Blue,3,61.39,19.51,10.14,193.54000000000002,34.8372,DistributionCenter_12,10166,10166,Declined,New York,TO_BE_ADDED,NY,USA,Consumer,High,No,Yes,0,,558-63-9867;865-68-4842,,10166,New York,NY,40.754591,-73.976238,,DistributionCenter_12,Warehouse_4
734-51-8172,Cielo,Feil,xxxx-xxxx-xxxx-4347,0f4c2d3c-03b0-4d71-9082-cee83144d426,Tue May 10 08:18:33 EDT 2022,Wed May 11 08:23:06 EDT 2022,Next Day,OFF-AP-6905-937,Office Supplies,Appliances,Pigeon Stove - Glass,4,331.3,22.73,21.1,1326.8300000000002,185.75620000000004,DistributionCenter_13,10017,10017,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,low,No,No,4,,,,10017,New York,NY,40.752159,-73.97231,DistributionCenter_13,DistributionCenter_13,Warehouse_4
750-25-7346,Jalon,Weissnat,xxxx-xxxx-xxxx-2787,bc8000f7-004b-4044-b5d3-7af09bf2bd55,Tue May 10 08:18:06 EDT 2022,Sun May 15 08:13:04 EDT 2022,Standard,FUR-CH-7416-775,Furniture,Chairs,PVC Chair - Indigo,4,108.65,10.56,11.34,433.82000000000005,65.07300000000001,DistributionCenter_68,75263,75263,Declined,Dallas,TO_BE_ADDED,TX,USA,Home Office,low,No,No,4,000f7-004b,512-93-9471,512-93-9471,75263,Dallas,TX,32.767268,-96.777626,,DistributionCenter_68,Warehouse_19
761-29-4547,Esmeralda,Parisian,xxxx-xxxx-xxxx-3301,e08112e2-e7dc-4ade-a8a8-654199a6cc97,Tue May 10 08:10:24 EDT 2022,Thu May 12 08:22:34 EDT 2022,Two Day,ELE-CO-9252-356,Electronics,Copiers,Sharp Wireless Fax - Laser,2,517.89,25.7,20.89,1040.59,156.08849999999998,DistributionCenter_54,33121,33121,Approved,Miami,TO_BE_ADDED,FL,USA,Home Office,High,No,No,3,,434-41-7307;228-18-4312;626-34-0775;576-92-4971,,33121,Miami,FL,25.558428,-80.458168,,DistributionCenter_54,Warehouse_16
758-48-3717,Clarissa,Spencer,xxxx-xxxx-xxxx-3223,104efb14-2f10-40fd-8a89-89e92cb48deb,Tue May 10 08:23:02 EDT 2022,Wed May 11 08:22:47 EDT 2022,Next Day,OFF-BI-2818-600,Office Supplies,Binders,Alpha Singer Bind Cover,3,10.22,2.36,1.39,31.630000000000003,4.4282,DistributionCenter_81,37238,37238,Declined,Nashville,TO_BE_ADDED,TN,USA,Consumer,Critical,No,Yes,0,efb14-2f10,216-78-0515,,37238,Nashville,TN,36.186605,-86.785248,,DistributionCenter_81,Warehouse_2
253-51-2551,Priscilla,Kunde,xxxx-xxxx-xxxx-9174,f1092b86-2b94-4b62-8520-bd23a9a594e1,Tue May 10 08:15:33 EDT 2022,Thu May 12 08:16:10 EDT 2022,Two Day,OFF-AR-6043-604,Office Supplies,Art,Keon Office Whiteboard,4,5.44,1.24,1.13,21.87,0.8748,DistributionCenter_32,2163,2163,Approved,Boston,TO_BE_ADDED,MA,USA,Home Office,High,No,Yes,2,92b86-2b94,693-98-3613;302-81-8864;634-08-1488,634-08-1488,2163,Boston,MA,42.367946,-71.12056,,DistributionCenter_32,Warehouse_11
479-62-8712,Tod,Block,xxxx-xxxx-xxxx-7834,60a55205-36b6-45af-bfbb-1e1d89259d76,Tue May 10 08:21:16 EDT 2022,Thu May 12 08:20:30 EDT 2022,Two Day,SPO-FI-2198-418,Sports,Fitness,Baseball Bat,5,38.09,8.17,43.11,155.51000000000002,1.5551000000000001,DistributionCenter_23,10173,10173,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,High,Yes,No,2,,758-48-3717;482-93-3797,482-93-3797,10173,New York,NY,40.754302,-73.97955,,DistributionCenter_23,Warehouse_8
806-64-9691,Ansley,Nicolas,xxxx-xxxx-xxxx-0688,d8f08349-acc2-4fd4-b036-b1aea1cd7d52,Tue May 10 08:18:46 EDT 2022,Thu May 12 08:10:13 EDT 2022,Two Day,SPO-AT-1316-620,Sports,Athletic Clothing,Compression Shorts - Black,2,35.88,18.2,10.3,79.66000000000001,0.7966000000000001,DistributionCenter_21,10260,10260,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,medium,Yes,No,2,,,,10260,New York,NY,40.780751,-73.977182,,DistributionCenter_21,Warehouse_7
334-53-3350,Baron,Stracke,xxxx-xxxx-xxxx-9227,996a75e1-99fb-47b4-9db8-21de3969b622,Tue May 10 08:08:33 EDT 2022,Wed May 11 08:11:31 EDT 2022,Next Day,CLO-SH-6303-901,Clothing,Shorts,JCrew Shorts - Light Blue,4,663.92,9.83,13.14,2652.37,503.95029999999997,DistributionCenter_4,60653,60653,Approved,Chicago,TO_BE_ADDED,IL,USA,Corporate,medium,Yes,No,0,,,,60653,Chicago,IL,41.819833,-87.61269,,DistributionCenter_4,Warehouse_2
159-13-3731,Lynn,Zieme,xxxx-xxxx-xxxx-0586,acfe75ab-403c-49c0-8250-d0f15985120e,Tue May 10 08:09:31 EDT 2022,Sun May 15 08:13:23 EDT 2022,Standard,SPO-HU-2419-761,Sports,Hunting & Fishing,Fishing Hat,3,794.64,5.5,41.84,2347.58,469.516,DistributionCenter_65,75220,75220,Declined,Dallas,TO_BE_ADDED,TX,USA,Consumer,medium,No,No,0,,757-37-5620;228-43-4522;326-94-0456;226-55-1579,228-43-4522;226-55-1579,75220,Dallas,TX,32.867977,-96.86306,,DistributionCenter_65,Warehouse_18
653-19-6050,Ezequiel,Gibson,xxxx-xxxx-xxxx-5690,fd4b69e3-0549-47f3-9481-bd3e9a8ccb0f,Tue May 10 08:16:40 EDT 2022,Sun May 15 08:13:54 EDT 2022,Standard,OFF-AR-2615-457,Office Supplies,Art,Brooke Multipurpose Staples,5,8.46,1.04,1.25,42.09,4.2090000000000005,DistributionCenter_49,33174,33174,Approved,Miami,TO_BE_ADDED,FL,USA,Consumer,Critical,No,No,3,b69e3-0549,760-85-9347;467-23-2607;885-72-1535;132-53-4871,467-23-2607;132-53-4871,33174,Miami,FL,25.763044,-80.35919,DistributionCenter_49,DistributionCenter_49,Warehouse_15
